window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2012-10-17 → 2013-10-17,433495.32229341695,9871064.653396674,3233686.68798566,9094484.608303586,29.670683917136316,91.7713977206639,62.10071380352758
2012-10-18 → 2013-10-18,433495.32229341695,9871064.653396674,3212552.4325931054,9118050.999073176,29.446746432270345,92.02110598709137,62.57435955482103
2012-10-19 → 2013-10-19,433495.32229341695,9871064.653396674,3191290.5398874786,9138617.32026424,29.22145650898942,92.23902567032258,63.01756916133316
2012-10-20 → 2013-10-20,433495.32229341695,9871064.653396674,3169693.218414024,9150276.617164083,28.992612399709323,92.36256698155212,63.3699545818428
2012-10-21 → 2013-10-21,433495.32229341695,9871064.653396674,3147848.1739712027,9173127.562269336,28.761143430566744,92.60469442245942,63.84355099189267
2012-10-22 → 2013-10-22,433495.32229341695,9871064.653396674,3125845.356097659,9200876.219088051,28.528002702254113,92.89871776517825,64.37071506292413
2012-10-23 → 2013-10-23,433495.32229341695,9871064.653396674,3103909.9794652336,9244257.08972628,28.295576577869163,93.3583792427926,65.06280266492342
2012-10-24 → 2013-10-24,433495.32229341695,9871064.653396674,3081978.4194938773,9285838.919038199,28.06319089462892,93.79897817089666,65.73578727626774
2012-10-25 → 2013-10-25,433495.32229341695,9871064.653396674,3059965.9342568787,9347980.672831304,27.82994773142955,94.45742900302253,66.62748127159298
2012-10-26 → 2013-10-26,433495.32229341695,9871064.653396674,3036077.853565311,9408169.718306039,27.57683085510802,95.09518903808124,67.51835818297323
2012-10-27 → 2013-10-27,433495.32229341695,9561887.422181014,3010512.149316523,9326231.888377042,28.230785869231433,97.4184332659541,69.18764739672267
2012-10-28 → 2013-10-28,433495.32229341695,9496221.96904937,2985778.8231594726,9171112.593016671,28.162423962987543,96.41267591195556,68.25025194896801
2012-10-29 → 2013-10-29,433495.32229341695,9496221.96904937,2961604.1459681387,9138322.843131077,27.89567557551425,96.05086703076931,68.15519145525506
2012-10-30 → 2013-10-30,433495.32229341695,9496221.96904937,2937283.4366500676,9087576.565871874,27.627315839354967,95.49092211311732,67.86360627376236
2012-10-31 → 2013-10-31,433495.32229341695,9496221.96904937,2913467.169813906,9065108.135757364,27.364522225860217,95.24300080874309,67.87847858288288
2012-11-01 → 2013-11-01,433495.32229341695,9496221.96904937,2890299.8205441274,9127664.555518195,27.108888902989648,95.93326128110571,68.82437237811607
2012-11-02 → 2013-11-02,433495.32229341695,9496221.96904937,2865890.9882087056,9143372.767516214,26.839556799233005,96.10658894076364,69.26703214153063
2012-11-03 → 2013-11-03,433495.32229341695,9389012.791207425,2841244.389505351,9085196.436782133,26.885649830616764,96.6074952622237,69.72184543160694
2012-11-04 → 2013-11-04,433495.32229341695,9310275.486852009,2816785.5568945403,9013002.096759485,26.84858913276507,96.65111240132524,69.80252326856017
2012-11-05 → 2013-11-05,410438.8237388953,9310275.486852009,2792601.1480848147,8978842.164918587,26.766360041406113,96.27596174537557,69.50960170396945
2012-11-06 → 2013-11-06,379925.37538027135,9245675.634180008,2768201.284392269,8932200.237236215,26.93822676362336,96.46419775210055,69.52597098847718
2012-11-07 → 2013-11-07,344679.9369892849,9245675.634180008,2744003.2574921683,8888343.448528755,26.955673299113524,95.98548075060826,69.02980745149473
2012-11-08 → 2013-11-08,299624.8787795574,9245675.634180008,2719879.2740847943,8875106.07075449,27.053886250804076,95.85773014755348,68.80384389674941
2012-11-09 → 2013-11-09,299624.8787795574,9245675.634180008,2695621.370499091,8863763.170324415,26.78272857185776,95.73093788200292,68.94820931014516
2012-11-10 → 2013-11-10,299624.8787795574,9223526.090399832,2671194.0841648607,8822939.67887126,26.575475782913866,95.51108419928553,68.93560841637166
2012-11-11 → 2013-11-11,291802.3729970995,9223526.090399832,2646840.1577027575,8762694.362371285,26.367114111658648,94.84050623811108,68.47339212645242
2012-11-12 → 2013-11-12,281971.72471097903,9124959.77548674,2622409.6812937716,8669769.092336886,26.466596394161986,94.852524050285,68.38592765612302
2012-11-13 → 2013-11-13,253482.53622081268,9124959.77548674,2598334.278849093,8582895.366356121,26.431356124657157,93.88980668595538,67.45845056129822
2012-11-14 → 2013-11-14,239977.1714692485,9124959.77548674,2574146.894108683,8513353.158575315,26.270954335735013,93.11640051343628,66.84544617770126
2012-11-15 → 2013-11-15,239977.1714692485,8948457.891300417,2549884.3228735705,8361562.218278299,26.52480065947834,93.26064221873254,66.7358415592542
2012-11-16 → 2013-11-16,229463.87638511203,8572189.513318896,2526061.934854676,8099844.599016074,27.5281503721323,94.33824226207655,66.81009188994425
2012-11-17 → 2013-11-17,206042.5790445716,8572189.513318896,2503282.4751833663,7959719.075522774,27.458756273183432,92.67918143671416,65.22042516353073
2012-11-18 → 2013-11-18,152026.8592100639,8572189.513318896,2480444.8229193306,7930597.72953325,27.652885809433343,92.38029228007176,64.72740647063841
2012-11-19 → 2013-11-19,152026.8592100639,8547614.684831455,2457523.146672324,7897772.881783459,27.460808407321036,92.25972240961106,64.79891400229002
2012-11-20 → 2013-11-20,152026.8592100639,8547614.684831455,2434730.022617686,7848257.630178835,27.189319090217133,91.66994534297713,64.48062625276
2012-11-21 → 2013-11-21,138741.58670347225,8525777.774758402,2411754.959508047,7797247.036442481,27.101509065167367,91.31360921807496,64.2121001529076
2012-11-22 → 2013-11-22,124545.88488612614,8224174.289768593,2388800.774016593,7694984.282681822,27.95504652738848,93.46649030506417,65.5114437776757
2012-11-23 → 2013-11-23,119861.63077610263,8224174.289768593,2366900.4671084816,7636590.0668745,27.726457885840322,92.74973402905286,65.02327614321254
2012-11-24 → 2013-11-24,119861.63077610263,8224174.289768593,2344989.970926567,7626225.235411681,27.456101877825223,92.62184124037425,65.16573936254903
2012-11-25 → 2013-11-25,119861.63077610263,8224174.289768593,2323313.946016582,7617096.014868036,27.18863903647083,92.50919478992525,65.32055575345441
2012-11-26 → 2013-11-26,109158.72720824549,8224174.289768593,2301806.0634388574,7624869.167040928,27.019631932028176,92.6148616954891,65.59522976346092
2012-11-27 → 2013-11-27,103851.80520329253,8224174.289768593,2279666.1410613293,7629304.645987544,26.794678905840435,92.67431010391832,65.87963119807787
2012-11-28 → 2013-11-28,99266.70063769259,8109208.444189871,2257466.9399981303,7586532.844468915,26.94401917589151,93.47466415543286,66.53064497954135
2012-11-29 → 2013-11-29,88595.50090920182,8001496.82181883,2235552.696983702,7533499.297920048,27.132364084981365,94.0856393259687,66.95327524098734
2012-11-30 → 2013-11-30,88595.50090920182,8001315.572097609,2213934.787128951,7498794.08056388,26.859781049989117,93.64919412019266,66.78941307020355
2012-12-01 → 2013-12-01,88595.50090920182,8001315.572097609,2192509.742879511,7476716.014089627,26.58901393000149,93.3701741842462,66.78116025424471
2012-12-02 → 2013-12-02,88595.50090920182,8001315.572097609,2171074.6963603706,7456761.544067096,26.31812040253817,93.11799200361796,66.79987160107979
2012-12-03 → 2013-12-03,88595.50090920182,7900792.693498944,2149472.497491611,7416517.319837177,26.380248037482385,93.80103494928257,67.42078691180018
2012-12-04 → 2013-12-04,88110.9878443798,7534640.205594487,2128126.372612774,7343706.085910525,27.395519779948756,97.4359313701632,70.04041159021445
2012-12-05 → 2013-12-05,88110.9878443798,7534640.205594487,2107956.074231193,7331738.349904467,27.12465132846264,97.27521574472081,70.15056441625816
2012-12-06 → 2013-12-06,88110.9878443798,7534640.205594487,2087763.9368214523,7326080.7257379275,26.853489599027547,97.19923908497638,70.34574948594883
2012-12-07 → 2013-12-07,88110.9878443798,7534640.205594487,2067880.2107579096,7324824.758537969,26.586469548718117,97.18237260714177,70.59590305842366
2012-12-08 → 2013-12-08,88110.9878443798,7534640.205594487,2047955.9676001237,7324346.337624848,26.318905391307805,97.17594785677647,70.85704246546867
2012-12-09 → 2013-12-09,88110.9878443798,7534640.205594487,2028022.0367399454,7326009.202052667,26.051211137014647,97.19827858803654,71.1470674510219
2012-12-10 → 2013-12-10,88110.9878443798,7534640.205594487,2007830.0746668852,7319391.025980117,25.780051762189004,97.10940260462169,71.32935084243269
2012-12-11 → 2013-12-11,88110.9878443798,7534640.205594487,1987891.7317772515,7314472.898832282,25.512298258421,97.0433567058678,71.5310584474468
2012-12-12 → 2013-12-12,88110.9878443798,7534640.205594487,1968137.3299095319,7315150.37646023,25.247014912447803,97.05245460380301,71.80543969135522
2012-12-13 → 2013-12-13,88110.9878443798,7534640.205594487,1948458.369302972,7317975.695292277,24.98274467283534,97.09039602254227,72.10765134970693
2012-12-14 → 2013-12-14,88110.9878443798,7534640.205594487,1928915.4796924551,7327290.008885696,24.72030174084586,97.21547863916877,72.49517689832291
2012-12-15 → 2013-12-15,88110.9878443798,7534640.205594487,1909143.0477094941,7333691.314415883,24.45477626710126,97.30144225178616,72.8466659846849
2012-12-16 → 2013-12-16,88110.9878443798,7534640.205594487,1889353.5686006881,7341510.316872869,24.189021866223676,97.40644422288362,73.21742235665994
2012-12-17 → 2013-12-17,88110.9878443798,7534640.205594487,1869261.2934148228,7341280.17983195,23.919201194091325,97.4033536952809,73.48415250118957
2012-12-18 → 2013-12-18,88110.9878443798,7534640.205594487,1849268.4065285954,7335312.391950098,23.650715214897545,97.32321182371439,73.67249660881684
2012-12-19 → 2013-12-19,88110.9878443798,7529776.418220732,1829080.5195545221,7317322.488698531,23.394891210825303,97.1450755007746,73.75018428994929
2012-12-20 → 2013-12-20,88110.9878443798,7529776.418220732,1809354.5286502668,7316907.7394634895,23.12981626101991,97.13950216186382,74.0096859008439
2012-12-21 → 2013-12-21,88110.9878443798,7529776.418220732,1789677.7874130257,7324452.208142387,22.865403120959595,97.24088361672071,74.37548049576111
2012-12-22 → 2013-12-22,88110.9878443798,7529776.418220732,1769776.1742500064,7326425.370551228,22.59796818520204,97.26739868149083,74.6694304962888
2012-12-23 → 2013-12-23,88110.9878443798,7529776.418220732,1749842.9262563742,7328252.63043451,22.33010814526708,97.29195312969034,74.96184498442327
2012-12-24 → 2013-12-24,88110.9878443798,7529776.418220732,1729747.6084233255,7319801.479450837,22.06007023478778,97.17838781205089,75.1183175772631
2012-12-25 → 2013-12-25,88110.9878443798,7529776.418220732,1709801.0575207393,7315851.072540335,21.79203143232878,97.12530282795073,75.33327139562195
2012-12-26 → 2013-12-26,88110.9878443798,7529776.418220732,1689722.9746008036,7307964.099826899,21.522225122064164,97.01931885450787,75.49709373244372
2012-12-27 → 2013-12-27,88110.9878443798,7529776.418220732,1669794.1417694176,7305670.532098185,21.254424412426804,96.98849823041274,75.73407381798594
2012-12-28 → 2013-12-28,88110.9878443798,7529776.418220732,1649784.9039314918,7300773.749386063,20.985543232197315,96.92269598818704,75.93715275598973
2012-12-29 → 2013-12-29,88110.9878443798,7529776.418220732,1629854.84684288,7299987.273735469,20.717726071172326,96.91212744465399,76.19440137348167
2012-12-30 → 2013-12-30,88110.9878443798,7529776.418220732,1609796.7179147047,7292803.686274209,20.44818789969932,96.81559545825297,76.36740755855365
2012-12-31 → 2013-12-31,88110.9878443798,7529776.418220732,1589849.635456526,7283813.810480963,20.18014195427485,96.69479083625868,76.51464888198383
2013-01-01 → 2014-01-01,88110.9878443798,7529776.418220732,1570042.0131736365,7298220.317405828,19.91397005407041,96.88838334669403,76.97441329262361
2013-01-02 → 2014-01-02,88110.9878443798,7529776.418220732,1549895.2703135323,7311716.548704672,19.64324110167937,97.06974370782707,77.42650260614771
2013-01-03 → 2014-01-03,88110.9878443798,7471562.5892310105,1529660.5847834751,7287088.543061988,19.524061032219247,97.50152020859217,77.97745917637292
2013-01-04 → 2014-01-04,88110.9878443798,7433992.935753368,1509576.2203134024,7187155.903876383,19.350504712012746,96.63979038014288,77.28928566813013
2013-01-05 → 2014-01-05,88110.9878443798,7429747.962342988,1489567.5097607814,7105062.54460713,19.08915582157497,95.57747926159162,76.48832344001664
2013-01-06 → 2014-01-06,88110.9878443798,7404941.009209361,1469566.433795492,7023167.833572979,18.88051850210122,94.78225987864126,75.90174137654003
2013-01-07 → 2014-01-07,88110.9878443798,7376773.7654426135,1449674.459636271,6875211.3601749465,18.680566152362925,93.11859499373159,74.43802884136866
2013-01-08 → 2014-01-08,88110.9878443798,7256709.402844914,1429852.2599680892,6637297.537493239,18.716926161131724,91.35937278819337,72.64244662706164
2013-01-09 → 2014-01-09,88110.9878443798,7235389.894806771,1410353.842167447,6241015.486125738,18.499947623913606,86.0873708494518,67.5874232255382
2013-01-10 → 2014-01-10,88110.9878443798,7080561.9262859635,1390905.2146818854,6075654.007722607,18.631438937601768,85.62867401702039,66.99723507941862
2013-01-11 → 2014-01-11,88110.9878443798,7061753.774849165,1371866.563661027,5819084.285035908,18.40867986827336,82.18048260044318,63.771802732169824
2013-01-12 → 2014-01-12,88110.9878443798,7061753.774849165,1352986.0569024463,5786736.3630109625,18.137938917879914,81.71662285005239,63.578683932172474
2013-01-13 → 2014-01-13,88110.9878443798,7061753.774849165,1334096.2998945916,5775462.80269362,17.867065321614625,81.55496328902139,63.68789796740676
2013-01-14 → 2014-01-14,88110.9878443798,6986344.19393292,1315137.0141712974,5703178.200662151,17.787540514633747,81.39862838881386,63.611087874180114
2013-01-15 → 2014-01-15,88110.9878443798,6986344.19393292,1296379.263381096,5441756.94738618,17.515619426584053,77.60894419771932,60.09332477113527
2013-01-16 → 2014-01-16,88110.9878443798,6799106.901552565,1277625.7842445602,5182141.997971562,17.724862474888763,75.90573851672123,58.18087604183246
2013-01-17 → 2014-01-17,88110.9878443798,6415139.153702261,1259393.6083458362,4464633.887402576,18.51236615038274,69.17185738440259,50.659491234019846
2013-01-18 → 2014-01-18,88110.9878443798,6415139.153702261,1242215.0781390583,3942050.0962869506,18.240855896967446,60.912311553144725,42.67145565617728
2013-01-19 → 2014-01-19,88110.9878443798,6415139.153702261,1225155.6354204833,3928977.305831579,17.971227846145233,60.70569337297105,42.734465526825815
2013-01-20 → 2014-01-20,88110.9878443798,6361488.206963083,1207957.5611375114,3885311.9226142913,17.850776928897158,60.5288156943215,42.67803876542435
2013-01-21 → 2014-01-21,88110.9878443798,5959113.501796463,1190908.1016639324,3562795.9672578163,18.783795632838203,59.183844175778454,40.400048542940254
2013-01-22 → 2014-01-22,88110.9878443798,5916779.523690185,1174959.9872946315,3057568.99357723,18.646608445243107,50.94573464713152,32.29912620188841
2013-01-23 → 2014-01-23,88110.9878443798,5916779.523690185,1159503.7831710537,2973255.4673449122,18.38143289050838,49.49920315003581,31.117770259527433
2013-01-24 → 2014-01-24,88110.9878443798,5916779.523690185,1144273.2035103808,2977521.4636543375,18.12012827922355,49.57239304380296,31.45226476457941
2013-01-25 → 2014-01-25,88110.9878443798,5744748.629453656,1128446.799783682,3037109.45455558,18.391416913234227,52.13341659042931,33.74199967719508
